State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
TAMIL NADU,KARUR,KRISHNARAYAPURAM,KARUPPATHUR,2,0.47,36,14.46,6,3.12,0,0,0,0,7,2.49,59,20.77
TAMIL NADU,KARUR,KRISHNARAYAPURAM,MAHATHANAPURAM NORTH,1,0,0,0,0,0,0,0,0,0,0,0,3,0.3
TAMIL NADU,KARUR,KRISHNARAYAPURAM,MAHATHANAPURAM SOUTH,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,MATHAKIRI,0,0,16,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,MAYANUR,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,MUTHURENGAMPATTI,3,2.59,20,12.54,0,0,0,0,0,0,1,1,8,4.3
TAMIL NADU,KARUR,KRISHNARAYAPURAM,PALARAJAPURAM,3,1.8,4,1.8,1,0.5,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,PANCHAPATTI,0,0,3,1.28,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,PAPPAKKAPATTI,0,0,1,0.55,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,PILLAPALAYAM,1,1,15,6.33,0,0,0,0,0,0,0,0,3,1.56
TAMIL NADU,KARUR,KRISHNARAYAPURAM,RENGANATHAPURAM NORT,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,SENKAL,1,1.41,2,1.73,0,0,0,0,0,0,0,0,22,13.91
TAMIL NADU,KARUR,KRISHNARAYAPURAM,SIVAYAM NORTH,2,0.2,14,3.4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,THIRUKKAMPULIYUR,2,0.84,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,VEERIYAPALAYAM,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KULITHALAI,INUNGUR,4,0.7,3,1.05,1,0.35,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KULITHALAI,KULITHALAI,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KULITHALAI,NAGAVARAM SOUTH I,0,0,4,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KULITHALAI,NALLUR,0,0,28,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,KARUR,KULITHALAI,POYYAMANI,0,0,0,0,1,0.9,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KULITHALAI,RAJENDRAM SOUTH,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KULITHALAI,SATHIYAMANGALAM,0,0,5,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,KULITHALAI,VAIGAINALLUR SOUTH,0,0,0,0,2,0.71,0,0,0,0,0,0,2,0.7
TAMIL NADU,KARUR,THANTHONI,ANDANGOIL WEST,2,0,110,0.81,35,0,18,0,5,0,0,0,16,0
TAMIL NADU,KARUR,THANTHONI,EMOOR,0,0,0,0,2,2.23,0,0,0,0,0,0,1,0.03
TAMIL NADU,KARUR,THANTHONI,K.PITCHAMPATTI,0,0,8,1.2,0,0,0,0,0,0,0,0,4,2
TAMIL NADU,KARUR,THANTHONI,KARUPPAMPALAYAM,0,0,6,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,KARUR,THANTHONI,KOYAMPALLI,0,0,7,0,2,0,0,0,0,0,0,0,1,0
TAMIL NADU,KARUR,THANTHONI,MANAVADI,0,0,12,1.9,3,0.1,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THANTHONI,MOOKANANGURICHI,2,1.5,25,22.2,0,0,0,0,0,0,0,0,1,0.5
TAMIL NADU,KARUR,THANTHONI,PAKANATHAM,3,1,159,8,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THANTHONI,PALLAPALAYAM,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,KARUR,THANTHONI,THIRUMANILAYUR,0,0,0,0,0,0,0,0,0,0,1,1.2,0,0
TAMIL NADU,KARUR,THANTHONI,UPPIDAMANGALAM EAST,0,0,2,0,2,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THANTHONI,UPPIDAMANGALAM WEST,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THANTHONI,VELLIYANAI NORTH,4,1.36,2,0.68,8,2.72,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,ALATHUR,0,0,0,0,2,2.4,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,GUDALUR,58,0,20,0,6,0,1,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,KALLADAI,3,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,KALUGUR,36,0,5,0,27,0,0,0,5,0,0,0,4,0
TAMIL NADU,KARUR,THOGAMALAI,NAGANUR,7,2.2,0,0,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,NEITHALUR NORTH,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,NEITHALUR SOUTH,0,0,2,2.63,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,PILLUR,2,0,2,0,6,0,0,0,0,0,0,0,1,0
TAMIL NADU,KARUR,THOGAMALAI,PORUNTHANUR,5,2.4,7,14.29,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,PULUTHERI,1,0,1,0,0,0,0,0,0,0,5,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,PUTHUR,0,0,26,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,R.T.MALAI,5,0,2,0,2,0,0,0,0,0,1,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,SEPLAPATTI,7,13,7,14,9,16.5,1,2.5,1,1,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,SINNIYAMPALAYAM,5,3.43,1,1,6,5.45,0,0,0,0,0,0,14,14.04
TAMIL NADU,KARUR,THOGAMALAI,THALINGI,0,0,1,2.11,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,THOGAIMALAI,2,0.69,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,UTHPATTI,1,2.5,1,1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,THOGAMALAI,VADASERI,0,0,5,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,ACHAMANGALAM,9,7.89,0,0,0,0,0,0,0,0,0,0,9,4.41
TAMIL NADU,KRISHNAGIRI,BARUGUR,BALINAYANAPPALLI,0,0,2,4.54,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,BARUGUR,88,37.46,14,13.88,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,BATLAPPALLI,1,0,4,0,2,0,0,0,0,0,0,0,1,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,CHENDARAPPALLI,13,35.4,5,12.8,7,24.7,0,0,1,3,41,134.2,14,40
TAMIL NADU,KRISHNAGIRI,BARUGUR,CHINATHIINAYANPALLI,6,1.8,5,0.86,8,5.67,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,CHINNAMATARAPPALLI,1,1,14,89.02,14,107.78,0,0,0,0,0,0,1,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,GURUVINAYANAPALLI,0,0,2,0.9,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,GUTTUR,2,0.6,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,JAGADEVI,1,1,1,1,0,0,0,0,0,0,0,0,1,1
TAMIL NADU,KRISHNAGIRI,BARUGUR,KONDAPPANAYANAPALLI,0,0,1,2,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,MADEPALLI,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,MAJEETHGOLLAHALLI,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,MALLAPADI,1,0.8,31,24.25,3,26.1,4,14.36,5,20.24,9,8.9,1,18
TAMIL NADU,KRISHNAGIRI,BARUGUR,OPPATHAVADI,2,19,21,29.33,18,22.89,10,5.45,15,14.88,4,3.89,1,0.69
TAMIL NADU,KRISHNAGIRI,BARUGUR,ORAPPAM,1,1.2,5,5.04,0,0,1,0.72,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,PALEPALLI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,PASINAYANAPPALLI,0,0,0,0,0,0,0,0,0,0,0,0,2,1.2
TAMIL NADU,KRISHNAGIRI,BARUGUR,PULIGUNDA,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TAMIL NADU,KRISHNAGIRI,BARUGUR,SALINAYANAPALLI,0,0,29,19.88,7,5.76,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,SIGARLAPALLI,0,0,1,0,2,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,VARATTANAPPALLI,0,0,12,40.7,2,0.65,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,BARUGUR,VEPPALAMPATTY,1,0.35,1,1.7,1,1.1,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,ACHETTIPALLI,0,0,8,13.06,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,ADAVANAPALLI,0,0,1,1.4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,ATTUR,1,0.82,1,0.38,5,7.56,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,AVALAPALLI,1,0.52,0,0,2,0.62,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,BAGALUR,0,0,10,4.9,2,1,0,0,0,0,0,0,1,0.4
TAMIL NADU,KRISHNAGIRI,HOSUR,BATTAVARAPALLI,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4
TAMIL NADU,KRISHNAGIRI,HOSUR,BELATHUR,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,CHENNATHUR,0,0,4,3.8,1,1.6,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,DEVIRIPALLI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
TAMIL NADU,KRISHNAGIRI,HOSUR,DHASARAPALLI,0,0,0,0,1,2,0,0,0,0,0,0,1,1.4
TAMIL NADU,KRISHNAGIRI,HOSUR,JEEMANGALAM,0,0,13,22.8,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,KARNAPALLI,0,0,7,14.8,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,KO-AGRAHARAM,0,0,1,1,1,0.8,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,KOLADASAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,2,3.9
TAMIL NADU,KRISHNAGIRI,HOSUR,LINGAPURAM,0,0,20,10.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,MATHIGIRI,0,0,5,3.82,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,MOORTHYGANATHIMMA,0,0,1,2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,MUDUGANAPALLI,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,MUGALUR,0,0,31,15.55,0,0,0,0,0,0,0,0,5,3.91
TAMIL NADU,KRISHNAGIRI,HOSUR,MUGULAPPALLI,1,2,3,1.8,4,5.1,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,MUTHALI,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,NAGONDAPALLI,0,0,21,19.98,3,2.1,0,0,0,0,0,0,1,0.4
TAMIL NADU,KRISHNAGIRI,HOSUR,NALIPETTAHARAM,0,0,1,1.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,NALLUR,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6
TAMIL NADU,KRISHNAGIRI,HOSUR,NANDIMANGALAM,0,0,17,12.92,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,ODDAPALLITHINNA,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,ONNALAVADI,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,PANCHATCHIPURAM,1,0.4,62,69.34,0,0,0,0,0,0,0,0,1,1.9
TAMIL NADU,KRISHNAGIRI,HOSUR,PATHAMUTHALI,0,0,2,3.4,1,1,0,0,0,0,0,0,1,2
TAMIL NADU,KRISHNAGIRI,HOSUR,RANGAPADDITHA AGRAHARAM,0,0,3,3.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,SEVAGANAPALLI,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,THATTIGANAPALLI,0,0,3,1.82,4,3.48,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,HOSUR,THORAPALLIAGRAHARAM,0,0,6,3.04,1,0.8,0,0,0,0,0,0,1,1.8
TAMIL NADU,KRISHNAGIRI,HOSUR,THUMMANAPALLI,0,0,8,2.6,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,BALAGULI,0,0,32,18,0,0,0,0,0,0,0,0,14,7.2
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,BANNIHALLI,0,0,125,48.12,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,DHAMOTHARAHALLI,0,0,0,0,4,2.5,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,ERRAHALLI,0,0,1,5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,GUNDALAPATTI,0,0,25,21,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,JAGADAP,0,0,0,0,0,0,0,0,0,0,4,3.1,0,0
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,KARADIHALLI,0,0,27,22.95,8,4.3,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,KATHERI-KALVEHALLI-I,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,MARICHETTIHALLI,0,0,0,0,1,0.15,0,0,0,0,0,0,9,1.89
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,PAIYUR,0,0,3,14.7,0,0,0,0,0,0,0,0,2,1.5
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,PANANTHOOR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7
TAMIL NADU,KRISHNAGIRI,KAVERIPATTINAM,THIMMAPURAM,0,0,24,7.2,0,0,0,0,0,0,0,0,2,1.2
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),BETTAMUGULALAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),BODICHAPALLI,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),DENKANIKOTTA,0,0,1,2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),ECHANAHALLI,0,0,1,0.8,1,0.8,1,0.6,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),IRUDUKOTTA,1,2,16,13.8,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),JAGIRKARUPALLI,0,0,18,163.5,14,7.2,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),JAKKERI,0,0,7,11.35,1,2,0,0,0,0,0,0,1,2
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),KARUKKANAHALLI,0,0,9,12.59,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),KUNDUMARANAPALLI,0,0,1,2,0,0,0,0,0,0,0,0,1,0.5
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),MUDHANAHALLI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),NAGAPPAN AGRAHARAM,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),NELLUR,1,0.3,4,4.85,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),PIILLARI AGRAHARAM,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),RATHNAGIRI,0,0,3,1.05,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),RAYAKOTTA,0,0,0,0,1,0.3,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),SENGODACHINAHALLI,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),SHOOLIGUNTA,0,0,1,1,2,1.5,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),THAVARAKARAI,0,0,64,0.5,0,0,0,0,0,0,0,0,1,0
TAMIL NADU,KRISHNAGIRI,KELAMANGALAM(DEN),UDEDURGAM,0,0,0,0,3,5,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,AGASIPALLI,0,0,1,2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,ALAPATTI,1,0.8,2,2.95,2,0.9,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,BAIYANAPPALLI,1,0,2,15,59,77.73,0,0,0,0,0,0,2,0.37
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,BELLAMPALLI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,BOGANAPALLI,0,0,10,2.85,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,GOOLIAM,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,KALLUKURIKI,1,25,21,465.3,72,1976.7,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,KAMMAMPALLI,1,0.4,73,677.2,1,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,KATTIGANAPALLI,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,KATTINAYANAPALLI,0,0,83,1365.38,4,65,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,KINGUPALLI,0,0,9,6.2,5,7.79,1,0,1,2,1,0,15,31.21
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,KONDEPALLI,0,0,4,1.2,16,13.9,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,NARLAPPALLI,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,PEDDANAPPALLI,0,0,3,3,26,160.5,18,66.8,2,2.5,0,0,1,0.3
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,PEDDATHALAPPALLI,0,0,0,0,1,13,0,0,0,0,0,0,1,0.7
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,PERIYAMUTHUR,0,0,4,4,2,1.8,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,SEMBADAMUTUR,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8
TAMIL NADU,KRISHNAGIRI,MATHUR,BOMMEPALLI,0,0,2,3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,KAMATCHIPATTI,0,0,36,79.1,6,11.8,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,KANGANUR,0,0,1,0.4,2,3.6,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,KANICHI,0,0,0,0,2,1.4,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,KOTTAPATHI,0,0,1,2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,KUNAMPATTI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,ONNAGARAI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,PAPARAPATTI,0,0,37,58.86,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,PODAR,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,RAMAKRISHAMPATHY,0,0,4,7.1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,SALAMARATHUPATTI,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,MATHUR,SOOLAKARAI,0,0,5,2,2,4,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,A.SETTIPALLI,0,0,19,24.35,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,ADDAGURIKKI,0,0,0,0,4,2.7,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,AMUDHUGONDAPALLI,0,0,21,1.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,ATHIMUGAM,1,0.9,1,0.29,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,AYERNAPALLI,0,0,14,11.7,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,B.S.THIMMASANDIRAM,0,0,23,13.4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,BALAGONDARAYANADURGAM,0,0,2,0.9,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,BASTHALAPALLI,0,0,9,15.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,BERIGAI,0,0,20,16.55,5,5.32,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,CHENNAPALLI,0,0,20,26.44,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,CHOKKAPURAM,0,0,3,1.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,DORIPALLI,1,2,57,37.35,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,ELUVAPPALLI,0,0,2,0.8,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,ENUSONAI,0,0,31,40.64,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,GOLLAPALLI,4,5.5,1,1.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,HOSAHALLI,0,0,44,20.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,KARIYASANDIRAM,3,2.76,2,2.3,4,6.26,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,KATTINAYAKANDODDI,0,0,10,12.2,0,0,0,0,0,0,0,0,1,1
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,KODIGATIMMANAPALLI,0,0,2,9,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,KOOLLU,1,3.92,1,0.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,KOTTASADANAPALLI,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,KUMBALAM,0,0,38,23.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,MADANAPALLI,0,0,10,7.7,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,MAHADEVAPURAM,0,0,8,5.1,1,0.16,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,MALLANKOTHUR,0,0,10,5.4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,MARANDAPALLI,0,0,4,2.3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,MEENANDODDI,0,0,2,0.6,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,MORNAPALLI,0,0,17,26.94,1,0.56,0,0,0,0,0,0,2,0.68
TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,NALKLAGALAKOTHAPALLI,0,0,63,45.05,1,0.3,0,0,0,0,0,0,1,2
